segment,batch,book,chapter,qc_pass,qc_reasons,duration_s,speech_duration_s,speech_begin_s,speech_end_s,leading_silence_s,trailing_silence_s,max_internal_silence_s,n_words_aligned,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr,aligned,segmentation_confidence,segmentation_reason,wav_path,txt_path,textgrid_path
EPH_004_seg_038,batch2,EPH,EPH_004,True,,15.439,12.95,2.19,15.14,2.19,0.299,1.48,14,-60.9964580634715,-59.79046121077104,6.6550205439594325,1.2717074297657476,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\EPH_004_seg_038.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\EPH_004_seg_038.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\EPH_004_seg_038.TextGrid
HEB_011_seg_083,batch2,HEB,HEB_011,True,,7.851,6.46,1.04,7.5,1.04,0.351,0.99,10,-64.00567277070064,-64.30801282610211,6.589156978540138,4.046726180111868,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_083.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_083.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_083.TextGrid
HEB_011_seg_009,batch2,HEB,HEB_011,True,,7.659,6.4,0.98,7.38,0.98,0.279,2.48,5,-64.51558930319844,-66.83956441571635,6.5770662969144835,1.8966410490111674,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_009.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_009.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_009.TextGrid
HEB_011_seg_064,batch2,HEB,HEB_011,True,,9.284,8.13,0.86,8.99,0.86,0.294,1.99,14,-66.34506751751077,-68.78703457376231,6.459095723484861,2.403736296522773,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_064.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_064.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_064.TextGrid
EPH_004_seg_031,batch2,EPH,EPH_004,True,,5.915,4.65,0.91,5.56,0.91,0.355,1.17,7,-63.76128325591216,-62.023557376861575,6.449197188647902,1.633760036440215,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\EPH_004_seg_031.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\EPH_004_seg_031.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\EPH_004_seg_031.TextGrid
HEB_011_seg_058,batch2,HEB,HEB_011,True,,11.225,10.11,0.72,10.83,0.72,0.395,1.05,27,-65.53037344167409,-67.77353185017904,6.449186626571119,0.5500759892324076,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_058.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_058.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_058.TextGrid
GAL_001_seg_013,batch2,GAL,GAL_001,True,,8.918,7.57,1.08,8.65,1.08,0.268,0.75,17,-63.35821013172646,-68.39119042789235,6.339586730444035,2.6896044446165277,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\GAL_001_seg_013.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\GAL_001_seg_013.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\GAL_001_seg_013.TextGrid
GAL_001_seg_006,batch2,GAL,GAL_001,True,,11.959,10.51,1.11,11.62,1.11,0.339,1.13,17,-62.62761287625418,-67.81074453655042,6.339102855065873,1.2071081843862501,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\GAL_001_seg_006.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\GAL_001_seg_006.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\GAL_001_seg_006.TextGrid
HEB_011_seg_066,batch2,HEB,HEB_011,True,,21.564,19.77,1.38,21.15,1.38,0.414,3.29,18,-63.077943819573285,-64.52781235088001,6.155340934761414,0.7074863505171738,True,low,duration_outlier,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_066.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_066.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_066.TextGrid
HEB_011_seg_056,batch2,HEB,HEB_011,True,,5.32,3.99,0.98,4.97,0.98,0.35,0.64,26,-65.14045612077068,-67.17304805346897,6.150215721550191,3.793848634033562,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_056.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_056.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_056.TextGrid
HEB_011_seg_016,batch2,HEB,HEB_011,True,,6.397,4.95,1.13,6.08,1.13,0.317,1.25,7,-64.11613159179687,-65.9472165358694,6.065239626213586,2.0257344902757115,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_016.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_016.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_016.TextGrid
EPH_004_seg_004,batch2,EPH,EPH_004,True,,3.095,2.26,0.58,2.84,0.58,0.255,0.14,9,-62.87474168346774,-65.42618135972457,6.03475330903148,5.8987538456133155,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\EPH_004_seg_004.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\EPH_004_seg_004.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\EPH_004_seg_004.TextGrid
HEB_011_seg_081,batch2,HEB,HEB_011,True,,10.461,8.89,1.19,10.08,1.19,0.381,1.75,9,-64.25399587715106,-64.05622838891071,6.0091918618955535,0.7347051681886967,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_081.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_081.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_081.TextGrid
HEB_011_seg_046,batch2,HEB,HEB_011,True,,6.896,5.36,1.17,6.53,1.17,0.366,1.03,16,-66.93968523550724,-67.47589836657887,6.006192002129487,1.9338379650668092,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_046.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_046.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_046.TextGrid
JAS_001_seg_009,batch2,JAS,JAS_001,True,,15.393,13.26,1.86,15.12,1.86,0.273,2.41,12,-66.58636898960364,-68.01134173075359,5.960598135950714,0.18510232035998975,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\JAS_001_seg_009.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\JAS_001_seg_009.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\JAS_001_seg_009.TextGrid
HEB_011_seg_078,batch2,HEB,HEB_011,False,too_short,2.211,1.32,0.61,1.93,0.61,0.281,0.37,7,-67.34045354920815,-69.66526696341379,5.868899063632502,5.9296883825438655,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_078.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_078.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_078.TextGrid
HEB_011_seg_080,batch2,HEB,HEB_011,True,,11.167,10.32,0.51,10.83,0.51,0.337,1.88,14,-63.42717658907789,-66.24576745104434,5.863028849492961,3.6406092158403016,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_080.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_080.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_080.TextGrid
ROM_008_seg_003,batch2,ROM,ROM_008,False,too_long,22.285,21.02,0.87,21.89,0.87,0.395,2.26,24,-63.607405226558996,-63.993893975610135,5.788766929826154,2.5106746989589723,True,low,duration_outlier,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\ROM_008_seg_003.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\ROM_008_seg_003.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\ROM_008_seg_003.TextGrid
ROM_008_seg_002,batch2,ROM,ROM_008,True,,17.071,15.54,1.21,16.75,1.21,0.321,1.97,16,-64.377205990041,-65.61719281160379,5.788759270577297,1.8426363086690927,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\ROM_008_seg_002.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\ROM_008_seg_002.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\ROM_008_seg_002.TextGrid
HEB_011_seg_015,batch2,HEB,HEB_011,True,,5.086,4.01,0.77,4.78,0.77,0.306,1.08,8,-65.59695788310412,-67.26618734995525,5.762843798369931,1.0719516880943765,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_015.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_015.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_015.TextGrid
HEB_011_seg_006,batch2,HEB,HEB_011,True,,9.965,8.68,0.93,9.61,0.93,0.355,1.31,19,-67.52510656970912,-69.14968011644152,5.747048931581919,0.6568165126680316,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_006.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_006.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_006.TextGrid
HEB_011_seg_045,batch2,HEB,HEB_011,True,,18.159,17.21,0.57,17.78,0.57,0.379,2.19,20,-64.53655871420705,-65.09106288486056,5.739319119592383,1.812868132673474,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_045.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_045.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_045.TextGrid
HEB_011_seg_072,batch2,HEB,HEB_011,True,,11.853,5.1,1.92,7.02,1.92,4.833,1.17,7,-64.49729034810126,-62.05359536630136,5.670451661846444,1.0241752243099462,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_072.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_072.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_072.TextGrid
HEB_011_seg_019,batch2,HEB,HEB_011,False,long_internal_silence,12.618,11.38,0.89,12.27,0.89,0.348,4.81,7,-63.67198023969889,-65.55938199361165,5.670451661846444,1.2246915541357222,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_019.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_019.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_019.TextGrid
EPH_004_seg_027,batch2,EPH,EPH_004,True,,9.776,8.29,1.17,9.46,1.17,0.316,1.67,12,-63.967120398773005,-66.4005428762997,5.563197377687857,1.9090863874187658,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\EPH_004_seg_027.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\EPH_004_seg_027.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\EPH_004_seg_027.TextGrid
HEB_011_seg_052,batch2,HEB,HEB_011,True,,4.467,3.65,0.46,4.11,0.46,0.357,0.79,13,-66.2925973503915,-68.03926014255833,5.563186815611073,3.749545948607514,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_052.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_052.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_052.TextGrid
HEB_011_seg_076,batch2,HEB,HEB_011,False,low_likelihood,6.191,5.22,0.66,5.88,0.66,0.311,0.86,15,-71.5735435177706,-62.67444479643409,5.563186815611073,2.4607718384310378,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_076.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_076.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_076.TextGrid
JAS_001_seg_023,batch2,JAS,JAS_001,True,,5.431,4.46,0.75,5.21,0.75,0.221,1.53,8,-65.09997266344384,-66.55369292858035,5.563181534572681,2.0677046468616282,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\JAS_001_seg_023.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\JAS_001_seg_023.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\JAS_001_seg_023.TextGrid
HEB_011_seg_057,batch2,HEB,HEB_011,True,,5.823,4.54,1.04,5.58,1.04,0.243,1.1,10,-65.75928237757732,-66.5252292950948,5.56317625353429,3.4185010003464438,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_057.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_057.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_057.TextGrid
JAS_001_seg_008,batch2,JAS,JAS_001,True,,12.143,11.41,0.41,11.82,0.41,0.323,2.17,16,-66.7478634678748,-68.28278438154473,5.563155129380724,1.9131349578693975,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\JAS_001_seg_008.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\JAS_001_seg_008.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\JAS_001_seg_008.TextGrid
HEB_011_seg_085,batch2,HEB,HEB_011,False,long_internal_silence,11.686,8.85,2.44,11.29,2.44,0.396,4.57,5,-63.2324502780154,-67.46853903065558,5.489591336299408,-1.885911833882778,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_085.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_085.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_085.TextGrid
HEB_011_seg_018,batch2,HEB,HEB_011,True,,5.03,4.06,0.63,4.69,0.63,0.34,1.26,9,-63.79751180417495,-68.6198970960534,5.424525872748453,1.7250226635537356,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_018.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_018.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_018.TextGrid
PHP_002_seg_015,batch2,PHP,PHP_002,True,,6.327,5.18,0.83,6.01,0.83,0.317,2.58,4,-62.967935426540286,-62.708306884765626,5.3631393305993225,0.8307557121670648,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\PHP_002_seg_015.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\PHP_002_seg_015.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\PHP_002_seg_015.TextGrid
HEB_011_seg_063,batch2,HEB,HEB_011,True,,3.229,2.26,0.59,2.85,0.59,0.379,0.15,14,-64.51487519349845,-70.06171411938138,5.363134639253979,7.066899068225769,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_063.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_063.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_063.TextGrid
GAL_001_seg_024,batch2,GAL,GAL_001,True,,14.089,13.06,0.77,13.83,0.77,0.259,0.97,28,-63.98283356990773,-66.86315905253092,5.363129947908636,2.905376258565566,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\GAL_001_seg_024.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\GAL_001_seg_024.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\GAL_001_seg_024.TextGrid
JAS_001_seg_028,batch2,JAS,JAS_001,True,,11.528,10.23,1.04,11.27,1.04,0.258,2.95,10,-64.61993847571553,-65.0809383392334,5.154040365193326,1.191712471520697,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\JAS_001_seg_028.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\JAS_001_seg_028.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\JAS_001_seg_028.TextGrid
PHP_002_seg_020,batch2,PHP,PHP_002,True,,14.742,12.74,1.7,14.44,1.7,0.302,2.47,10,-62.74829863466757,-64.53526744842529,5.146255521027137,0.8750136388859424,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\PHP_002_seg_020.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\PHP_002_seg_020.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\PHP_002_seg_020.TextGrid
JAS_001_seg_026,batch2,JAS,JAS_001,True,,9.528,7.8,1.42,9.22,1.42,0.308,1.14,7,-63.721623327649525,-64.48659115302854,5.1233963530530895,2.2801200421822116,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\JAS_001_seg_026.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\JAS_001_seg_026.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\JAS_001_seg_026.TextGrid
GAL_001_seg_007,batch2,GAL,GAL_001,True,,9.337,9.02,0.0,9.02,0.0,0.317,1.29,21,-63.053478820931474,-65.00135895446107,5.120181629092659,0.7863271385686144,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\GAL_001_seg_007.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\GAL_001_seg_007.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\GAL_001_seg_007.TextGrid
ROM_008_seg_022,batch2,ROM,ROM_008,True,,15.727,12.8,2.63,15.43,2.63,0.297,1.54,15,-62.44933546567069,-62.999311124361476,5.120181629092659,0.9412487455898937,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\ROM_008_seg_022.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\ROM_008_seg_022.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\ROM_008_seg_022.TextGrid
ROM_008_seg_026,batch2,ROM,ROM_008,True,,13.747,12.71,0.66,13.37,0.66,0.377,1.47,16,-60.94264772727273,-63.24449989123222,5.120181629092659,1.312133998721059,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\ROM_008_seg_026.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\ROM_008_seg_026.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\ROM_008_seg_026.TextGrid
HEB_011_seg_070,batch2,HEB,HEB_011,True,,4.627,3.54,0.71,4.25,0.71,0.377,0.88,8,-64.3405313512419,-62.637019801784206,5.120181629092659,2.040214764861858,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_070.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_070.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_070.TextGrid
ROM_008_seg_048,batch2,ROM,ROM_008,True,,16.947,14.92,1.02,15.94,1.02,1.007,1.08,28,-65.4263689159292,-64.56987626585241,5.120181629092659,2.0225696370268853,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\ROM_008_seg_048.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\ROM_008_seg_048.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\ROM_008_seg_048.TextGrid
HEB_011_seg_031,batch2,HEB,HEB_011,True,,5.565,4.19,1.08,5.27,1.08,0.295,0.7,14,-63.07440108842011,-64.9561299085617,5.1201710670158755,2.520796072075548,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_031.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_031.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_031.TextGrid
HEB_011_seg_068,batch2,HEB,HEB_011,True,,4.441,3.57,0.54,4.11,0.54,0.331,1.01,21,-65.61841920045045,-67.22407278008417,5.1201710670158755,0.3906692625643835,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_068.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_068.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_068.TextGrid
HEB_011_seg_025,batch2,HEB,HEB_011,True,,5.042,4.35,0.4,4.75,0.4,0.292,1.34,12,-64.78097873263889,-66.96049186706543,5.1201710670158755,3.0930364740577083,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_025.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_025.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_025.TextGrid
JAS_001_seg_019,batch2,JAS,JAS_001,True,,15.953,14.34,1.34,15.68,1.34,0.273,2.82,11,-64.51355309561129,-68.25597457885742,5.120160504939093,0.19229670031329604,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\JAS_001_seg_019.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\JAS_001_seg_019.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\JAS_001_seg_019.TextGrid
JAS_001_seg_002,batch2,JAS,JAS_001,True,,7.539,6.52,0.86,7.38,0.86,0.159,1.82,11,-64.9072395142573,-62.27024196443104,5.116425261981193,-1.2272341123690342,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\JAS_001_seg_002.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\JAS_001_seg_002.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\JAS_001_seg_002.TextGrid
ROM_008_seg_019,batch2,ROM,ROM_008,True,,14.607,13.48,0.8,14.28,0.8,0.327,1.75,33,-63.41105728097194,-66.80262119687836,5.111987262511633,1.7608326140225472,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\ROM_008_seg_019.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\ROM_008_seg_019.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\ROM_008_seg_019.TextGrid
ROM_008_seg_007,batch2,ROM,ROM_008,True,,7.659,5.76,1.59,7.35,1.59,0.309,1.06,20,-62.053341220626635,-65.95986731847127,5.11198596130944,2.162747417269605,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\ROM_008_seg_007.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\ROM_008_seg_007.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\ROM_008_seg_007.TextGrid
JAS_001_seg_013,batch2,JAS,JAS_001,True,,16.097,13.88,0.91,14.79,0.91,1.307,1.61,21,-67.47809588509317,-68.34118036790328,5.010887496080871,1.308304149647057,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\JAS_001_seg_013.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\JAS_001_seg_013.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\JAS_001_seg_013.TextGrid
PHP_002_seg_016,batch2,PHP,PHP_002,True,,12.934,10.37,1.27,11.64,1.27,1.294,1.63,13,-61.439880607115235,-64.74232477041392,5.002834615321799,1.1163526336531255,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\PHP_002_seg_016.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\PHP_002_seg_016.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\PHP_002_seg_016.TextGrid
JAS_001_seg_022,batch2,JAS,JAS_001,True,,4.458,3.3,0.9,4.2,0.9,0.258,0.73,8,-64.70048433996637,-64.75220184326172,4.943145041638137,1.1018318414315775,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\JAS_001_seg_022.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\JAS_001_seg_022.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\JAS_001_seg_022.TextGrid
ROM_008_seg_035,batch2,ROM,ROM_008,True,,18.341,16.75,1.28,18.03,1.28,0.311,1.81,24,-62.56273428980371,-64.05921603893411,4.897606467790524,1.3653834730492331,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\ROM_008_seg_035.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\ROM_008_seg_035.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\ROM_008_seg_035.TextGrid
ROM_008_seg_023,batch2,ROM,ROM_008,True,,11.757,10.72,0.74,11.46,0.74,0.297,1.85,10,-62.11469626913265,-63.81930660671658,4.8976040030847665,0.8304114779892231,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\ROM_008_seg_023.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\ROM_008_seg_023.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\ROM_008_seg_023.TextGrid
ROM_008_seg_017,batch2,ROM,ROM_008,True,,14.952,13.73,0.88,14.61,0.88,0.342,2.89,12,-61.64170673076923,-61.586073272082274,4.893684570536352,0.6989985148897304,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\ROM_008_seg_017.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\ROM_008_seg_017.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\ROM_008_seg_017.TextGrid
ROM_008_seg_006,batch2,ROM,ROM_008,True,,15.016,13.47,1.18,14.65,1.18,0.366,2.47,23,-61.206724367509985,-64.30144795127536,4.82501896474977,1.1870886154643774,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\ROM_008_seg_006.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\ROM_008_seg_006.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\ROM_008_seg_006.TextGrid
HEB_011_seg_001,batch2,HEB,HEB_011,True,,10.8,9.91,0.56,10.47,0.56,0.33,1.36,21,-65.47318431712964,-68.03617340890985,4.802631533290931,1.6770034464183379,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_001.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_001.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_001.TextGrid
